value_segment,city,industry,gender,user_count
high,Sydney,Healthcare,female,0
high,Sydney,Healthcare,non_binary,0
high,Sydney,Healthcare,prefer_not_to_say,0
high,Sydney,Hospitality,female,0
high,Sydney,Hospitality,male,0
high,Sydney,Hospitality,non_binary,0
high,Sydney,Hospitality,prefer_not_to_say,0
high,Sydney,Legal,female,0
high,Sydney,Legal,male,0
high,Sydney,Legal,non_binary,0
high,Sydney,Legal,prefer_not_to_say,0
high,Sydney,Marketing,female,0
high,Sydney,Marketing,male,0
high,Sydney,Marketing,non_binary,0
high,Sydney,Marketing,prefer_not_to_say,0
high,Sydney,Media,female,0
high,Sydney,Media,male,0
high,Sydney,Media,non_binary,0
high,Sydney,Media,prefer_not_to_say,0
high,Sydney,Nonprofit,female,0
high,Sydney,Nonprofit,male,0
high,Sydney,Nonprofit,non_binary,0
high,Sydney,Nonprofit,prefer_not_to_say,0
high,Sydney,Publishing,female,0
high,Sydney,Publishing,male,0
high,Sydney,Publishing,non_binary,0
high,Sydney,Publishing,prefer_not_to_say,0
high,Sydney,Retail,female,0
high,Sydney,Retail,non_binary,0
high,Sydney,Retail,prefer_not_to_say,0
high,Sydney,Student,female,0
high,Sydney,Student,male,0
high,Sydney,Student,non_binary,0
high,Sydney,Student,prefer_not_to_say,0
high,Sydney,Technology,female,0
high,Sydney,Technology,male,0
high,Sydney,Technology,non_binary,0
high,Sydney,Technology,prefer_not_to_say,0
high,Wellington,Advertising,male,0
high,Wellington,Advertising,non_binary,0
high,Wellington,Advertising,prefer_not_to_say,0
high,Wellington,Consulting,female,0
high,Wellington,Consulting,male,0
high,Wellington,Consulting,non_binary,0
high,Wellington,Consulting,prefer_not_to_say,0
high,Wellington,Education,female,0
high,Wellington,Education,male,0
high,Wellington,Education,non_binary,0
high,Wellington,Education,prefer_not_to_say,0
high,Wellington,Fashion,female,0
high,Wellington,Fashion,male,0
high,Wellington,Fashion,non_binary,0
high,Wellington,Fashion,prefer_not_to_say,0
high,Wellington,Finance,female,0
high,Wellington,Finance,male,0
high,Wellington,Finance,non_binary,0
high,Wellington,Finance,prefer_not_to_say,0
high,Wellington,Government,female,0
high,Wellington,Government,male,0
high,Wellington,Government,non_binary,0
high,Wellington,Government,prefer_not_to_say,0
high,Wellington,Healthcare,female,0
high,Wellington,Healthcare,male,0
high,Wellington,Healthcare,non_binary,0
high,Wellington,Hospitality,female,0
high,Wellington,Hospitality,male,0
high,Wellington,Hospitality,non_binary,0
high,Wellington,Hospitality,prefer_not_to_say,0
high,Wellington,Legal,female,0
high,Wellington,Legal,male,0
high,Wellington,Legal,non_binary,0
high,Wellington,Legal,prefer_not_to_say,0
high,Wellington,Marketing,male,0
high,Wellington,Marketing,non_binary,0
high,Wellington,Marketing,prefer_not_to_say,0
high,Wellington,Media,female,0
high,Wellington,Media,male,0
high,Wellington,Media,non_binary,0
high,Wellington,Media,prefer_not_to_say,0
high,Wellington,Nonprofit,female,0
high,Wellington,Nonprofit,male,0
high,Wellington,Nonprofit,non_binary,0
high,Wellington,Nonprofit,prefer_not_to_say,0
high,Wellington,Publishing,female,0
high,Wellington,Publishing,male,0
high,Wellington,Publishing,non_binary,0
high,Wellington,Publishing,prefer_not_to_say,0
high,Wellington,Retail,female,0
high,Wellington,Retail,male,0
high,Wellington,Retail,non_binary,0
high,Wellington,Retail,prefer_not_to_say,0
high,Wellington,Student,male,0
high,Wellington,Student,non_binary,0
high,Wellington,Student,prefer_not_to_say,0
high,Wellington,Technology,female,0
high,Wellington,Technology,male,0
high,Wellington,Technology,prefer_not_to_say,0
